SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,customer_notes,Churn
0,20,62.67934322752959,5037.713928746236,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,No issues reported.,1
0,58,107.69099222233949,1799.4391986800592,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,No issues reported.,0
0,50,65.23779635782034,3114.1494689348606,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,No issues reported.,0
1,10,103.64616098032961,6855.992469957172,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,No issues reported.,1
0,21,51.13141292094145,5916.012258908158,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,No issues reported.,0
0,29,52.37679231692787,1252.1559156258145,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,No issues reported.,0
0,10,108.25395389785119,4868.824664938234,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,No issues reported.,1
1,13,61.044623224426005,5035.902521497428,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,Customer has issues with bills.,0
0,47,97.62143152336397,741.1449133734793,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,No issues reported.,0
0,23,42.03267656213109,3736.1942814958556,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,No issues reported.,0
0,50,113.60448338260237,2098.8399671199295,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,No issues reported.,0
0,4,75.9951137763224,3746.76601700243,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,No issues reported.,1
1,67,94.56201864212939,6220.636384991358,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,Customer has issues with bills.,0
0,53,27.24632782938599,1281.4382415160192,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,Customer has issues with bills.,0
0,2,67.76275469596814,1002.4333429523684,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,No issues reported.,0
1,68,108.80436902226933,2167.866934810503,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,No issues reported.,0
1,65,106.3923822188521,7619.074575803841,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,Customer has issues with bills.,0
0,57,22.954802702039867,5987.195897625605,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,No issues reported.,0
1,70,48.771696147459146,173.54183302000723,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,No issues reported.,0
0,7,62.80366065114755,3218.9704014916915,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,Customer has issues with bills.,1
0,19,35.56261384275672,2072.7363195248645,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,No issues reported.,0
0,44,91.61483025449202,5111.760408604599,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,Customer has issues with bills.,1
0,63,36.79345555767051,3684.207540996546,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,No issues reported.,0
0,65,53.08728928417356,7716.636100832759,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,No issues reported.,0
1,39,84.90970400421074,1766.081251143443,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,Customer has issues with bills.,0
1,26,66.69997912471024,4710.372948399545,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,No issues reported.,0
0,44,92.47638938280683,5607.151287148209,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,No issues reported.,0
1,12,114.8513940728974,6607.6993628325,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,No issues reported.,1
0,22,29.96294211537735,3266.5910221187455,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,Customer has issues with bills.,0
0,14,89.56155549800512,5501.088936445103,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,Customer has issues with bills.,0
0,30,41.39958764102751,2438.328344221499,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,No issues reported.,0
0,44,59.90491110446071,3494.111300208959,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,Customer has issues with bills.,0
1,38,21.552703942411554,7166.921854482732,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,No issues reported.,0
1,59,31.908691920416246,7600.175060777345,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,Customer has issues with bills.,0
0,42,50.387617549414415,5755.670358836695,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,Customer has issues with bills.,0
0,52,52.61957343144249,3006.2332042028147,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,Customer has issues with bills.,0
0,63,108.65831425444063,6563.746265130275,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,Customer has issues with bills.,0
0,61,92.80219738128477,224.71457956187254,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,No issues reported.,0
1,34,115.95438830279762,838.342171448024,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,No issues reported.,0
0,39,78.45668678869168,5297.169820314039,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,No issues reported.,0
0,41,42.54223007517746,2342.923315661781,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,No issues reported.,0
0,37,51.17933050712511,7611.976948718014,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,No issues reported.,1
0,65,50.39351029084269,3498.7767905677533,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,No issues reported.,0
0,32,51.06267993015678,3445.3326551413134,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,No issues reported.,0
0,8,85.88289939773748,5430.511130466466,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,No issues reported.,0
0,18,71.59619677308683,6144.790372187429,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,No issues reported.,1
0,45,56.98512989770775,3814.040958030308,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,No issues reported.,1
1,33,33.23352175723602,1726.3516972375542,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,No issues reported.,0
0,5,20.474985875685665,6190.60625907523,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,No issues reported.,0
0,36,40.242885097563104,2575.213788222577,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,No issues reported.,0
1,23,29.05087609885247,1415.940382811248,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,No issues reported.,0
0,40,97.18722560065005,5059.844085933974,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,No issues reported.,0
1,5,29.55604476029548,740.2285565002293,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,No issues reported.,0
0,34,91.03493784933704,7771.344214368119,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,No issues reported.,0
0,24,57.00869832249631,5065.886865221574,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,No issues reported.,0
0,17,25.624528169249487,7887.421574117225,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,Customer has issues with bills.,1
0,71,99.92936996787436,2723.212582850603,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,No issues reported.,1
0,22,76.50287230877964,7770.166795331458,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,No issues reported.,1
0,15,41.94403204278909,1180.0914708079413,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,Customer has issues with bills.,0
0,15,108.16545802043312,343.06549918089434,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,Customer has issues with bills.,1
0,25,22.798460543990423,281.520524533524,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,Customer has issues with bills.,0
0,53,38.53287062387517,3728.729080530381,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,No issues reported.,0
1,21,93.83071624448904,680.7687532247738,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,No issues reported.,0
1,66,89.54248199614386,4106.246009454755,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,Customer has issues with bills.,0
1,32,47.32180521931004,2632.2771438821665,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,Customer has issues with bills.,0
0,21,24.483499972954704,2697.156710680272,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,No issues reported.,0
0,68,104.48684625860685,5091.5221081744085,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,No issues reported.,0
0,44,49.77661262602521,1320.0575106006943,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,No issues reported.,0
0,66,37.91919820029065,6136.6873637091485,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,No issues reported.,0
0,14,70.1142131472782,4663.875293943118,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,Customer has issues with bills.,1
0,15,109.72783352788596,7321.10929130362,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,Customer has issues with bills.,0
0,20,22.626431073259223,2930.31688820893,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,Customer has issues with bills.,0
0,34,95.21331084710421,7862.035387931779,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,Customer has issues with bills.,1
0,36,75.78355940784024,4614.362319159654,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,Customer has issues with bills.,0
0,9,61.0076362134576,7787.701063799847,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,No issues reported.,1
0,71,93.03008463255853,234.24137544056276,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,No issues reported.,1
1,30,115.31535465638405,5828.775011415078,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,No issues reported.,1
0,63,41.28522422185045,6536.318851523548,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,No issues reported.,0
0,35,32.68656018974802,442.6658809300547,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,No issues reported.,0
0,13,109.99461539488105,4639.44111576167,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,Customer has issues with bills.,1
0,46,85.47978428445901,6419.152901857579,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,No issues reported.,1
0,56,62.26759516697758,4496.320845049261,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,No issues reported.,0
0,9,75.86258681156045,527.5941252188334,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,No issues reported.,0
0,36,93.18419747021252,5553.172515040097,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,No issues reported.,1
0,3,95.93970581992458,501.91942369368115,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,No issues reported.,1
0,19,110.69936517230595,6543.082352797458,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,No issues reported.,1
0,28,61.14770028401008,361.738092608208,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,Customer has issues with bills.,0
1,23,47.7377964569492,1114.9215458795272,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,No issues reported.,0
0,7,82.53625881237912,2214.0900106590984,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,No issues reported.,1
0,14,60.0306538775928,5073.60943062764,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,No issues reported.,1
1,46,78.00714462187227,7811.304243482176,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,No issues reported.,1
0,15,60.458572744822995,958.6825538991615,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,No issues reported.,1
0,67,33.62607656115654,1157.3069387481933,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,No issues reported.,0
0,15,65.42738854172532,2962.4812888680494,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,Customer has issues with bills.,0
0,51,87.6872411050738,6692.742102778527,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,No issues reported.,0
1,8,98.57802267059881,3747.570657118811,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,No issues reported.,0
0,69,67.82929081805295,2585.2654085919044,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,Customer has issues with bills.,0
1,62,34.85640796614529,4497.638687733079,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,No issues reported.,0
0,51,59.926114819767875,2097.6810312126154,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,Customer has issues with bills.,0
0,63,97.27253984859067,3220.2080896729003,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,No issues reported.,1
0,68,59.74235669701582,2673.0211498828503,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,No issues reported.,0
0,16,88.25134475722435,6436.7026056581,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,No issues reported.,1
0,24,69.22497500864802,7395.428144496513,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,No issues reported.,0
1,6,42.492924073494365,6080.965344748432,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,No issues reported.,0
0,57,98.26312605631897,3522.9053329773205,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,No issues reported.,0
1,31,26.713452134104045,4043.725706633996,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,No issues reported.,0
0,6,71.00147341689264,1016.5569565212733,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,No issues reported.,0
1,29,39.243548941462194,5979.537408098097,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,No issues reported.,0
0,67,24.99009566840825,4779.169754011393,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,No issues reported.,0
0,3,68.7948606768665,7221.300439169983,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,Customer has issues with bills.,1
1,28,68.45599667145981,1619.477995230979,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,No issues reported.,1
0,48,89.29354061840995,6082.193973735627,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,No issues reported.,0
0,10,93.09744465171644,5483.128035927142,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,No issues reported.,1
0,33,91.39304461363612,2140.1625894859894,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,Customer has issues with bills.,0
0,67,59.410652658133884,5345.0994561549805,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,Customer has issues with bills.,1
1,69,81.73482361626954,7396.3672304176725,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,No issues reported.,0
0,12,76.23299688571801,7348.976444562026,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,No issues reported.,0
0,57,60.61695648975042,5762.129411144211,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,Customer has issues with bills.,0
0,44,78.26987576569232,401.95756596873423,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,No issues reported.,1
0,13,113.44841160897938,6980.445874405199,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,Customer has issues with bills.,0
0,24,37.635821239978426,5268.474396458487,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,Customer has issues with bills.,1
0,44,109.28009562644539,2496.0586003412905,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,No issues reported.,1
0,57,23.622279155311436,1512.8355745444655,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,Customer has issues with bills.,0
0,16,49.2431158966169,945.7601834788359,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,Customer has issues with bills.,0
0,21,47.20859748545858,419.22837065063374,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,No issues reported.,0
0,51,81.19969334203103,6037.313599330951,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,No issues reported.,0
0,21,31.438107653617678,1900.6898568154877,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,Customer has issues with bills.,1
0,60,106.92593498989525,211.83087226325114,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,No issues reported.,0
0,51,101.51941655073665,3189.165025339798,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,No issues reported.,0
0,21,83.78261487837041,3870.299065517901,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,No issues reported.,0
0,6,64.32059009511588,1369.0033954870878,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,No issues reported.,1
0,65,112.01208223527888,369.83280716543163,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,Customer has issues with bills.,0
0,58,101.74002874941587,1527.8023247180113,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,Customer has issues with bills.,1
0,6,68.4311723821651,5438.678469289078,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,No issues reported.,0
0,65,88.78827212265827,674.6984708998167,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,No issues reported.,0
0,34,75.22646019405829,4448.416818648286,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,No issues reported.,1
0,56,77.33819495802058,1186.8738844860093,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,No issues reported.,1
0,3,51.513094978465865,1580.1920612255124,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,No issues reported.,1
1,42,64.68950276480211,3155.699394763972,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,No issues reported.,0
0,62,26.101203794369294,823.0126260468701,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,No issues reported.,0
0,6,54.16354351229155,1400.7170583319275,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,Customer has issues with bills.,0
0,6,88.18076579389627,2803.500910101846,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,Customer has issues with bills.,0
0,63,114.04821106587173,2649.58558463659,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,No issues reported.,0
0,20,115.03794333268354,5998.747680792273,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,No issues reported.,1
1,21,74.10014834705161,615.1436639428376,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,No issues reported.,1
0,2,79.215536306863,6886.152659404836,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,No issues reported.,1
0,56,36.91497914284723,6533.211128799644,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,No issues reported.,0
0,10,88.12846486339984,6132.203770111129,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,No issues reported.,1
0,70,25.351208663775818,2487.582854090108,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,Customer has issues with bills.,0
0,23,46.860911422844175,6586.286691740181,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,No issues reported.,0
0,30,85.42051640218695,1477.330504348967,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,No issues reported.,0
0,37,49.43616822012068,1011.2531788333716,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,No issues reported.,0
0,55,23.25961084850266,377.0802148297157,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,Customer has issues with bills.,0
0,49,101.85297613977185,7515.590489919756,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,No issues reported.,0
0,34,49.43816571702359,2476.715982759068,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,Customer has issues with bills.,0
0,44,24.59207509829718,7342.44651511,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,No issues reported.,0
0,22,25.76621053253795,2194.1832946569098,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,Customer has issues with bills.,0
0,31,43.55175927826974,7262.214595932908,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,No issues reported.,0
0,7,36.14060269576339,7233.1857175542655,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,No issues reported.,1
0,21,96.06716183690516,7390.801272264258,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,No issues reported.,1
0,16,50.57924669003696,3978.4227140066137,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,Customer has issues with bills.,0
1,20,99.12192639650317,6930.016774657056,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,Customer has issues with bills.,1
0,43,35.72152278122685,7607.025691733508,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,No issues reported.,0
0,44,67.78435754418041,2609.2612759878125,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,No issues reported.,1
0,47,87.39773192208945,3361.600787556734,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,No issues reported.,0
0,19,83.77508081351841,5759.045365267075,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,Customer has issues with bills.,1
0,48,78.66350569799201,2415.647007039957,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,No issues reported.,0
0,69,111.19457099408257,6034.967451413616,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,Customer has issues with bills.,1
1,11,41.21677734452781,608.0386300581245,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,No issues reported.,0
0,29,67.8687800484416,4196.683228795072,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,No issues reported.,0
0,45,107.09125128227707,994.5256515854333,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,No issues reported.,1
0,68,26.078323442313284,2359.4846580484423,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,No issues reported.,0
1,36,23.866770959434064,2082.5332264788976,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,No issues reported.,0
0,48,41.69687989960829,6714.39607815881,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,Customer has issues with bills.,0
1,15,81.86863256357086,1562.8563533384165,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,No issues reported.,0
0,44,44.36790245820559,6471.079186730048,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,No issues reported.,0
1,67,37.3691083227843,6355.442990950556,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,No issues reported.,0
0,40,64.35963269350836,4000.20982869392,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,Customer has issues with bills.,0
1,14,79.91660591132586,1884.7284053544076,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,Customer has issues with bills.,0
0,63,43.23004955518241,1829.2798614455808,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,Customer has issues with bills.,0
1,51,48.46946426573608,3729.162302116918,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,No issues reported.,0
0,58,79.91271013355714,88.56129476319882,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,No issues reported.,0
0,15,113.29671140993999,4259.358885619272,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,No issues reported.,1
0,65,86.06154360752787,7623.097979791194,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,No issues reported.,0
0,55,96.93186643024828,1253.0816543067797,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,No issues reported.,0
0,10,55.11441452292461,4594.551414212898,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,No issues reported.,0
0,42,45.61156311813884,7694.927048087893,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,No issues reported.,0
0,11,63.903908191863565,6886.72258688708,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,No issues reported.,1
0,16,99.3668492855232,6805.771493926763,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,No issues reported.,0
1,19,64.10811399995086,6578.0506819397815,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,Customer has issues with bills.,1
0,31,103.34590358338103,2484.7991676389597,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,No issues reported.,1
1,53,117.62158405986027,7126.930892963878,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,No issues reported.,0
0,8,25.488679905898803,7531.793348455363,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,No issues reported.,0
0,24,22.81372068641222,3975.5411746671075,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,No issues reported.,0
0,8,33.28376514279286,2848.347456463185,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,No issues reported.,0
